"","Temp","Ni1size","Ni2size","Ni3size","Ni4size","Ni5size","Ni6size"
"10235",4,-2.90544431906716,-2.90544431906716,-2.90544431906716,-2.90544431906716,-2.90544431906716,-2.90544431906716
"10236",5,-2.87570298440886,-2.87570298440886,-2.87570298440886,-2.87570298440886,-2.87570298440886,-2.87570298440886
"10237",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"10238",1,-2.67461246290337,-2.67461246290337,-2.67461246290337,-2.67461246290337,-2.67461246290337,-2.67461246290337
"10239",2,-2.5874298122725,-2.5874298122725,-2.5874298122725,-2.5874298122725,-2.5874298122725,-2.5874298122725
"10240",3,-2.42019345296481,-2.42019345296481,-2.42019345296481,-2.42019345296481,-2.42019345296481,-2.42019345296481
"10241",4,-2.20724438406122,-2.20724438406122,-2.20724438406122,-2.20724438406122,-2.20724438406122,-2.20724438406122
"10242",5,-1.99421476508932,-1.99421476508932,-1.99421476508932,-1.99421476508932,-1.99421476508932,-1.99421476508932
"10243",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"10244",1,-2.14619460463837,-2.14619460463837,-2.14619460463837,-2.14619460463837,-2.14619460463837,-2.14619460463837
"10245",2,-1.80639040500907,-1.80639040500907,-1.80639040500907,-1.80639040500907,-1.80639040500907,-1.80639040500907
"10246",3,-1.49950561304194,-1.49950561304194,-1.49950561304194,-1.49950561304194,-1.49950561304194,-1.49950561304194
"10247",4,-1.3065313962096,-1.3065313962096,-1.3065313962096,-1.3065313962096,-1.3065313962096,-1.3065313962096
"10248",5,-1.22931292959886,-1.22931292959886,-1.22931292959886,-1.22931292959886,-1.22931292959886,-1.22931292959886
"10249",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"10250",1,-3.41960842986098,-3.41960842986098,-3.41960842986098,-3.41960842986098,-3.41960842986098,-3.41960842986098
"10251",2,-3.40555937687167,-3.40555937687167,-3.40555937687167,-3.40555937687167,-3.40555937687167,-3.40555937687167
"10252",3,-3.3944646782805,-3.3944646782805,-3.3944646782805,-3.3944646782805,-3.3944646782805,-3.3944646782805
"10253",4,-3.38558847337835,-3.38558847337835,-3.38558847337835,-3.38558847337835,-3.38558847337835,-3.38558847337835
"10254",5,-3.37854002922213,-3.37854002922213,-3.37854002922213,-3.37854002922213,-3.37854002922213,-3.37854002922213
"10255",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"10256",1,-2.88678579808199,-2.88678579808199,-2.88678579808199,-2.88678579808199,-2.88678579808199,-2.88678579808199
"10257",2,-2.91145585596428,-2.91145585596428,-2.91145585596428,-2.91145585596428,-2.91145585596428,-2.91145585596428
"10258",3,-2.92500987700294,-2.92500987700294,-2.92500987700294,-2.92500987700294,-2.92500987700294,-2.92500987700294
"10259",4,-2.92202232040114,-2.92202232040114,-2.92202232040114,-2.92202232040114,-2.92202232040114,-2.92202232040114
"10260",5,-2.90061379526929,-2.90061379526929,-2.90061379526929,-2.90061379526929,-2.90061379526929,-2.90061379526929
"10261",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"10262",1,-2.67767630566459,-2.67767630566459,-2.67767630566459,-2.67767630566459,-2.67767630566459,-2.67767630566459
"10263",2,-2.59787727455547,-2.59787727455547,-2.59787727455547,-2.59787727455547,-2.59787727455547,-2.59787727455547
"10264",3,-2.44424595666802,-2.44424595666802,-2.44424595666802,-2.44424595666802,-2.44424595666802,-2.44424595666802
"10265",4,-2.24926414032323,-2.24926414032323,-2.24926414032323,-2.24926414032323,-2.24926414032323,-2.24926414032323
"10266",5,-2.0541786435011,-2.0541786435011,-2.0541786435011,-2.0541786435011,-2.0541786435011,-2.0541786435011
"10267",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"10268",1,-2.15222891449631,-2.15222891449631,-2.15222891449631,-2.15222891449631,-2.15222891449631,-2.15222891449631
"10269",2,-1.82407357789739,-1.82407357789739,-1.82407357789739,-1.82407357789739,-1.82407357789739,-1.82407357789739
"10270",3,-1.52963878478111,-1.52963878478111,-1.52963878478111,-1.52963878478111,-1.52963878478111,-1.52963878478111
"10271",4,-1.34517418146928,-1.34517418146928,-1.34517418146928,-1.34517418146928,-1.34517418146928,-1.34517418146928
"10272",5,-1.27270055688306,-1.27270055688306,-1.27270055688306,-1.27270055688306,-1.27270055688306,-1.27270055688306
"10273",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"10274",1,-3.43011133747941,-3.43011133747941,-3.43011133747941,-3.43011133747941,-3.43011133747941,-3.43011133747941
"10275",2,-3.42413246824803,-3.42413246824803,-3.42413246824803,-3.42413246824803,-3.42413246824803,-3.42413246824803
"10276",3,-3.41936106042107,-3.41936106042107,-3.41936106042107,-3.41936106042107,-3.41936106042107,-3.41936106042107
"10277",4,-3.4155287901969,-3.4155287901969,-3.4155287901969,-3.4155287901969,-3.4155287901969,-3.4155287901969
"10278",5,-3.41257029203941,-3.41257029203941,-3.41257029203941,-3.41257029203941,-3.41257029203941,-3.41257029203941
"10279",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"10280",1,-2.8926338115601,-2.8926338115601,-2.8926338115601,-2.8926338115601,-2.8926338115601,-2.8926338115601
"10281",2,-2.92050374152966,-2.92050374152966,-2.92050374152966,-2.92050374152966,-2.92050374152966,-2.92050374152966
"10282",3,-2.93702909483194,-2.93702909483194,-2.93702909483194,-2.93702909483194,-2.93702909483194,-2.93702909483194
"10283",4,-2.938728337534,-2.938728337534,-2.938728337534,-2.938728337534,-2.938728337534,-2.938728337534
"10284",5,-2.92486966821579,-2.92486966821579,-2.92486966821579,-2.92486966821579,-2.92486966821579,-2.92486966821579
"10285",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"10286",1,-2.680869274495,-2.680869274495,-2.680869274495,-2.680869274495,-2.680869274495,-2.680869274495
"10287",2,-2.60868712181771,-2.60868712181771,-2.60868712181771,-2.60868712181771,-2.60868712181771,-2.60868712181771
"10288",3,-2.46884022829352,-2.46884022829352,-2.46884022829352,-2.46884022829352,-2.46884022829352,-2.46884022829352
"10289",4,-2.29192232160849,-2.29192232160849,-2.29192232160849,-2.29192232160849,-2.29192232160849,-2.29192232160849
"10290",5,-2.11496958586124,-2.11496958586124,-2.11496958586124,-2.11496958586124,-2.11496958586124,-2.11496958586124
"10291",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"10292",1,-2.15856720962678,-2.15856720962678,-2.15856720962678,-2.15856720962678,-2.15856720962678,-2.15856720962678
"10293",2,-1.8428289335138,-1.8428289335138,-1.8428289335138,-1.8428289335138,-1.8428289335138,-1.8428289335138
"10294",3,-1.56168231779829,-1.56168231779829,-1.56168231779829,-1.56168231779829,-1.56168231779829,-1.56168231779829
"10295",4,-1.38628068346308,-1.38628068346308,-1.38628068346308,-1.38628068346308,-1.38628068346308,-1.38628068346308
"10296",5,-1.31869321628938,-1.31869321628938,-1.31869321628938,-1.31869321628938,-1.31869321628938,-1.31869321628938
"10297",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"10298",1,-3.44051981573748,-3.44051981573748,-3.44051981573748,-3.44051981573748,-3.44051981573748,-3.44051981573748
"10299",2,-3.44242647636918,-3.44242647636918,-3.44242647636918,-3.44242647636918,-3.44242647636918,-3.44242647636918
"10300",3,-3.44378451950303,-3.44378451950303,-3.44378451950303,-3.44378451950303,-3.44378451950303,-3.44378451950303
"10301",4,-3.44482419641842,-3.44482419641842,-3.44482419641842,-3.44482419641842,-3.44482419641842,-3.44482419641842
"10302",5,-3.44581298178861,-3.44581298178861,-3.44581298178861,-3.44581298178861,-3.44581298178861,-3.44581298178861
"10303",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"10304",1,-2.89853439544766,-2.89853439544766,-2.89853439544766,-2.89853439544766,-2.89853439544766,-2.89853439544766
"10305",2,-2.92976317177132,-2.92976317177132,-2.92976317177132,-2.92976317177132,-2.92976317177132,-2.92976317177132
"10306",3,-2.94934656335637,-2.94934656335637,-2.94934656335637,-2.94934656335637,-2.94934656335637,-2.94934656335637
"10307",4,-2.95548624429349,-2.95548624429349,-2.95548624429349,-2.95548624429349,-2.95548624429349,-2.95548624429349
"10308",5,-2.94840540522452,-2.94840540522452,-2.94840540522452,-2.94840540522452,-2.94840540522452,-2.94840540522452
"10309",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"10310",1,-2.68418143595363,-2.68418143595363,-2.68418143595363,-2.68418143595363,-2.68418143595363,-2.68418143595363
"10311",2,-2.61978116714844,-2.61978116714844,-2.61978116714844,-2.61978116714844,-2.61978116714844,-2.61978116714844
"10312",3,-2.49373529049778,-2.49373529049778,-2.49373529049778,-2.49373529049778,-2.49373529049778,-2.49373529049778
"10313",4,-2.33473617335185,-2.33473617335185,-2.33473617335185,-2.33473617335185,-2.33473617335185,-2.33473617335185
"10314",5,-2.17583392915021,-2.17583392915021,-2.17583392915021,-2.17583392915021,-2.17583392915021,-2.17583392915021
"10315",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"10316",1,-2.16518807883962,-2.16518807883962,-2.16518807883962,-2.16518807883962,-2.16518807883962,-2.16518807883962
"10317",2,-1.86252341873705,-1.86252341873705,-1.86252341873705,-1.86252341873705,-1.86252341873705,-1.86252341873705
"10318",3,-1.5953399567037,-1.5953399567037,-1.5953399567037,-1.5953399567037,-1.5953399567037,-1.5953399567037
"10319",4,-1.42947838405082,-1.42947838405082,-1.42947838405082,-1.42947838405082,-1.42947838405082,-1.42947838405082
"10320",5,-1.36687627266129,-1.36687627266129,-1.36687627266129,-1.36687627266129,-1.36687627266129,-1.36687627266129
"10321",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"10322",1,-3.45083527862568,-3.45083527862568,-3.45083527862568,-3.45083527862568,-3.45083527862568,-3.45083527862568
"10323",2,-3.46044733231627,-3.46044733231627,-3.46044733231627,-3.46044733231627,-3.46044733231627,-3.46044733231627
"10324",3,-3.46774487212638,-3.46774487212638,-3.46774487212638,-3.46774487212638,-3.46774487212638,-3.46774487212638
"10325",4,-3.47348435481621,-3.47348435481621,-3.47348435481621,-3.47348435481621,-3.47348435481621,-3.47348435481621
"10326",5,-3.47827266391277,-3.47827266391277,-3.47827266391277,-3.47827266391277,-3.47827266391277,-3.47827266391277
"10327",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"10328",1,-2.90448387918309,-2.90448387918309,-2.90448387918309,-2.90448387918309,-2.90448387918309,-2.90448387918309
"10329",2,-2.93921207667209,-2.93921207667209,-2.93921207667209,-2.93921207667209,-2.93921207667209,-2.93921207667209
"10330",3,-2.96191655683731,-2.96191655683731,-2.96191655683731,-2.96191655683731,-2.96191655683731,-2.96191655683731
"10331",4,-2.97224699582487,-2.97224699582487,-2.97224699582487,-2.97224699582487,-2.97224699582487,-2.97224699582487
"10332",5,-2.97121193521704,-2.97121193521704,-2.97121193521704,-2.97121193521704,-2.97121193521704,-2.97121193521704
"10333",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"10334",1,-2.68760358130487,-2.68760358130487,-2.68760358130487,-2.68760358130487,-2.68760358130487,-2.68760358130487
"10335",2,-2.63109040087746,-2.63109040087746,-2.63109040087746,-2.63109040087746,-2.63109040087746,-2.63109040087746
"10336",3,-2.51872474585738,-2.51872474585738,-2.51872474585738,-2.51872474585738,-2.51872474585738,-2.51872474585738
"10337",4,-2.37730508062427,-2.37730508062427,-2.37730508062427,-2.37730508062427,-2.37730508062427,-2.37730508062427
"10338",5,-2.23615890539682,-2.23615890539682,-2.23615890539682,-2.23615890539682,-2.23615890539682,-2.23615890539682
"10339",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"10340",1,-2.17207112744143,-2.17207112744143,-2.17207112744143,-2.17207112744143,-2.17207112744143,-2.17207112744143
"10341",2,-1.8830348795155,-1.8830348795155,-1.8830348795155,-1.8830348795155,-1.8830348795155,-1.8830348795155
"10342",3,-1.63038371553952,-1.63038371553952,-1.63038371553952,-1.63038371553952,-1.63038371553952,-1.63038371553952
"10343",4,-1.47444337050734,-1.47444337050734,-1.47444337050734,-1.47444337050734,-1.47444337050734,-1.47444337050734
"10344",5,-1.416915144904,-1.416915144904,-1.416915144904,-1.416915144904,-1.416915144904,-1.416915144904
"10345",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"10346",1,-3.46105911458924,-3.46105911458924,-3.46105911458924,-3.46105911458924,-3.46105911458924,-3.46105911458924
"10347",2,-3.47820092642225,-3.47820092642225,-3.47820092642225,-3.47820092642225,-3.47820092642225,-3.47820092642225
"10348",3,-3.4912524200531,-3.4912524200531,-3.4912524200531,-3.4912524200531,-3.4912524200531,-3.4912524200531
"10349",4,-3.50152192660267,-3.50152192660267,-3.50152192660267,-3.50152192660267,-3.50152192660267,-3.50152192660267
"10350",5,-3.50995935826191,-3.50995935826191,-3.50995935826191,-3.50995935826191,-3.50995935826191,-3.50995935826191
"10351",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"10352",1,-2.91047857474883,-2.91047857474883,-2.91047857474883,-2.91047857474883,-2.91047857474883,-2.91047857474883
"10353",2,-2.9488297655316,-2.9488297655316,-2.9488297655316,-2.9488297655316,-2.9488297655316,-2.9488297655316
"10354",3,-2.97469884779286,-2.97469884779286,-2.97469884779286,-2.97469884779286,-2.97469884779286,-2.97469884779286
"10355",4,-2.98897938921616,-2.98897938921616,-2.98897938921616,-2.98897938921616,-2.98897938921616,-2.98897938921616
"10356",5,-2.99331865770255,-2.99331865770255,-2.99331865770255,-2.99331865770255,-2.99331865770255,-2.99331865770255
"10357",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"10358",1,-2.69112699470091,-2.69112699470091,-2.69112699470091,-2.69112699470091,-2.69112699470091,-2.69112699470091
"10359",2,-2.64255520950592,-2.64255520950592,-2.64255520950592,-2.64255520950592,-2.64255520950592,-2.64255520950592
"10360",3,-2.54363697232141,-2.54363697232141,-2.54363697232141,-2.54363697232141,-2.54363697232141,-2.54363697232141
"10361",4,-2.41929985606453,-2.41929985606453,-2.41929985606453,-2.41929985606453,-2.41929985606453,-2.41929985606453
"10362",5,-2.2954299899927,-2.2954299899927,-2.2954299899927,-2.2954299899927,-2.2954299899927,-2.2954299899927
"10363",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"10364",1,-2.17919692795163,-2.17919692795163,-2.17919692795163,-2.17919692795163,-2.17919692795163,-2.17919692795163
"10365",2,-1.90425116063837,-1.90425116063837,-1.90425116063837,-1.90425116063837,-1.90425116063837,-1.90425116063837
"10366",3,-1.66656790463815,-1.66656790463815,-1.66656790463815,-1.66656790463815,-1.66656790463815,-1.66656790463815
"10367",4,-1.52088325093108,-1.52088325093108,-1.52088325093108,-1.52088325093108,-1.52088325093108,-1.52088325093108
"10368",5,-1.46852839381605,-1.46852839381605,-1.46852839381605,-1.46852839381605,-1.46852839381605,-1.46852839381605
"10369",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"10370",1,-3.47119268701181,-3.47119268701181,-3.47119268701181,-3.47119268701181,-3.47119268701181,-3.47119268701181
"10371",2,-3.4956931125006,-3.4956931125006,-3.4956931125006,-3.4956931125006,-3.4956931125006,-3.4956931125006
"10372",3,-3.51431769063859,-3.51431769063859,-3.51431769063859,-3.51431769063859,-3.51431769063859,-3.51431769063859
"10373",4,-3.52894881874577,-3.52894881874577,-3.52894881874577,-3.52894881874577,-3.52894881874577,-3.52894881874577
"10374",5,-3.54088733374319,-3.54088733374319,-3.54088733374319,-3.54088733374319,-3.54088733374319,-3.54088733374319
"10375",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"10376",1,-2.91651550254789,-2.91651550254789,-2.91651550254789,-2.91651550254789,-2.91651550254789,-2.91651550254789
"10377",2,-2.95859786092026,-2.95859786092026,-2.95859786092026,-2.95859786092026,-2.95859786092026,-2.95859786092026
"10378",3,-2.98766146924051,-2.98766146924051,-2.98766146924051,-2.98766146924051,-2.98766146924051,-2.98766146924051
"10379",4,-3.00566667047484,-3.00566667047484,-3.00566667047484,-3.00566667047484,-3.00566667047484,-3.00566667047484
"10380",5,-3.0147769657374,-3.0147769657374,-3.0147769657374,-3.0147769657374,-3.0147769657374,-3.0147769657374
"10381",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"10382",1,-2.69474424264131,-2.69474424264131,-2.69474424264131,-2.69474424264131,-2.69474424264131,-2.69474424264131
"10383",2,-2.6541198149523,-2.6541198149523,-2.6541198149523,-2.6541198149523,-2.6541198149523,-2.6541198149523
"10384",3,-2.56833527672985,-2.56833527672985,-2.56833527672985,-2.56833527672985,-2.56833527672985,-2.56833527672985
"10385",4,-2.46045228127611,-2.46045228127611,-2.46045228127611,-2.46045228127611,-2.46045228127611,-2.46045228127611
"10386",5,-2.35322757328633,-2.35322757328633,-2.35322757328633,-2.35322757328633,-2.35322757328633,-2.35322757328633
