"","tempvect","minvect","maxvect","Div","MaxSeed","MinSeed","Pruned_Prot"
"2558",1,-2.4266587416039,-1.74045916707296,6,650269,815420,NA
"2559",2,-2.48041246422236,-1.78948486714395,6,650269,815420,NA
"2560",3,-2.52351425341283,-1.82591176694979,6,650269,815420,NA
"2561",4,-2.55875007436072,-1.85312177565037,6,650269,815420,NA
"2562",5,-2.58815334366403,-1.87403284897911,6,650269,815420,NA
"2563",0,-2.35538083453729,-1.74199642101693,5,650269,815420,6
"2564",1,-2.42147941565251,-1.81175892331029,5,650269,815420,6
"2565",2,-2.4735327640604,-1.86231992469944,5,650269,815420,6
"2566",3,-2.51525755756608,-1.89770809064092,5,650269,815420,6
"2567",4,-2.54939149438425,-1.9217465004661,5,650269,815420,6
"2568",5,-2.57791022893232,-1.93781352500846,5,650269,815420,6
"2569",0,-2.37869290832728,-1.80074523424922,4,650269,815420,1
"2570",1,-2.4443939194528,-1.87498660002884,4,650269,815420,1
"2571",2,-2.49617775922685,-1.92860788809219,4,650269,815420,1
"2572",3,-2.53775854120371,-1.96583130198908,4,650269,815420,1
"2573",4,-2.57184638370602,-1.9906275829269,4,650269,815420,1
"2574",5,-2.60039518235801,-2.00651235367588,4,650269,815420,1
"2575",0,-2.34253462147597,-1.85997728708688,3,650269,815420,2
"2576",1,-2.40819871949864,-1.93847931314531,3,650269,815420,2
"2577",2,-2.46009703895862,-1.99522761916423,3,650269,815420,2
"2578",3,-2.5019135773988,-2.03457601400807,3,650269,815420,2
"2579",4,-2.53632911823137,-2.06058763835833,3,650269,815420,2
"2580",5,-2.5652722102201,-2.07686720667374,3,650269,815420,2
"2581",0,-2.30996371128091,-1.84515596594962,2,650269,815420,3
"2582",1,-2.37445219297005,-1.93129471827371,2,650269,815420,3
"2583",2,-2.42562328219118,-1.99635781425589,2,650269,815420,3
"2584",3,-2.46708805601514,-2.04428092221898,2,650269,815420,3
"2585",4,-2.50145024374794,-2.07862794460079,2,650269,815420,3
"2586",5,-2.53056120262791,-2.10252566080817,2,650269,815420,3
"2587",0,-2.31598951713459,-1.80767664863795,1,650269,815420,5
"2588",1,-2.37966965242205,-1.89772313502408,1,650269,815420,5
"2589",2,-2.43012641201147,-1.96808543297436,1,650269,815420,5
"2590",3,-2.47096378623167,-2.02205690576155,1,650269,815420,5
"2591",4,-2.5047709862501,-2.06251878946471,1,650269,815420,5
"2592",5,-2.53338456552826,-2.09197897905431,1,650269,815420,5
"2593",0,-4.61740063918821,-1.72685130959583,6,952584,33102,NA
"2594",1,-4.69743616899131,-1.79305176390136,6,952584,33102,NA
"2595",2,-4.76166622180175,-1.8421078566784,6,952584,33102,NA
"2596",3,-4.81408699157799,-1.87766592216804,6,952584,33102,NA
"2597",4,-4.85768669610103,-1.90318661444888,6,952584,33102,NA
"2598",5,-4.89465876783359,-1.92169848483891,6,952584,33102,NA
"2599",0,-4.41078396540649,-1.78089247192319,5,952584,33102,5
"2600",1,-4.48350702798682,-1.84859133913987,5,952584,33102,5
"2601",2,-4.5416432861602,-1.89699437775911,5,952584,33102,5
"2602",3,-4.58900996053611,-1.93013191671987,5,952584,33102,5
"2603",4,-4.62840704940517,-1.95183563513774,5,952584,33102,5
"2604",5,-4.66186926377221,-1.96550321373757,5,952584,33102,5
"2605",0,-4.43583734396394,-1.79495661306892,4,952584,33102,3
